SubjectNumber	Trial	Block	Item	ItemType	ItemOldNew	Accuracy	RT	SDT	ProbeResp	PrimeType	PairType	BoundaryType	StimOrder	EncPos
 15	 74	  1	Whitney_Houston{}.jpg	face	old	  0	0.890	miss	new	P2	P14	NB	O	  2
 15	 75	  1	22932393.jpg	obj	old	  1	1.438	hit	old	P1	P14	B	O	  9
 15	 76	  1	Angelina_Jolie{}.jpg	face	old	  1	0.983	hit	old	P2	P14	B	O	  9
 15	 77	  1	Mick_Jagger.jpg	face	old	  1	1.732	hit	old	P1	P14	NB	F	  7
 15	 78	  1	22597420.jpg	obj	old	  1	2.080	hit	old	P2	P14	NB	F	  7
 15	 79	  1	Jessica_Biel.jpg	face	new	  1	0.994	cr	new	na	na	na	na	  0
 15	 80	  1	Ellen_Page.jpg	face	new	  0	1.591	fa	old	na	na	na	na	  0
 15	 81	  1	Donald_Trump{DONALD}.jpg	face	old	  1	0.934	hit	old	P1	P23	B	F	  5
 15	 82	  1	9815196.jpg	obj	old	  0	0.933	miss	new	P2	P23	B	F	  5
 15	 83	  1	9814754.jpg	obj	old	  1	1.395	hit	old	P1	P23	NB	O	  4
 15	 84	  1	Susan_Sarandon{}.jpg	face	old	  1	1.198	hit	old	P2	P23	NB	O	  4
 15	 85	  1	Paris_Hilton{PARIS}.jpg	face	new	  1	0.910	cr	new	na	na	na	na	  0
 15	 86	  1	26685440.jpg	obj	new	  1	0.976	cr	new	na	na	na	na	  0
 15	 87	  1	23018972.jpg	obj	old	  1	1.329	hit	old	P1	P23	B	O	  1
 15	 88	  1	Audrey_Tatou.jpg	face	old	  1	1.535	hit	old	P2	P23	B	O	  1
 15	 89	  1	26686308.jpg	obj	new	  1	0.789	cr	new	na	na	na	na	  0
 15	 90	  1	22515603.jpg	obj	old	  1	1.422	hit	old	P1	P14	NB	O	 15
 15	 91	  1	Amy_Poehler.jpg	face	old	  0	1.560	miss	new	P2	P14	NB	O	 15
 15	 92	  1	23320372.jpg	obj	new	  1	0.973	cr	new	na	na	na	na	  0
 15	 93	  1	Tom_Hanks{TOM}.jpg	face	old	  1	1.002	hit	old	P1	P23	NB	F	 12
 15	 94	  1	8026642.jpg	obj	old	  1	1.438	hit	old	P2	P23	NB	F	 12
 15	 95	  1	Condoleezza_Rice{GEORGE}.jpg	face	old	  0	1.041	miss	new	P1	P23	NB	F	  3
 15	 96	  1	22736776.jpg	obj	old	  1	1.055	hit	old	P2	P23	NB	F	  3
 15	 97	  2	26555712.jpg	obj	new	  1	1.570	cr	new	na	na	na	na	  0
 15	 98	  2	35312650.jpg	obj	new	  1	0.805	cr	new	na	na	na	na	  0
 15	 99	  2	22860145.jpg	obj	old	  1	0.802	hit	old	P1	P14	NB	O	 23
 15	100	  2	Lucy_Liu{}.jpg	face	old	  1	0.669	hit	old	P2	P14	NB	O	 23
 15	101	  2	Hillary_Clinton{BILL}.jpg	face	old	  1	0.750	hit	old	P1	P14	NB	F	 29
 15	102	  2	23197288.jpg	obj	old	  1	0.753	hit	old	P2	P14	NB	F	 29
 15	103	  2	16242331.jpg	obj	old	  1	1.154	hit	old	P1	P14	NB	O	 24
 15	104	  2	Danny_DeVito{DAN}.jpg	face	old	  1	0.662	hit	old	P2	P14	NB	O	 24
 15	105	  2	Katie_Holmes_{KATIE}.jpg	face	old	  0	1.208	miss	new	P1	P14	NB	F	 21
 15	106	  2	8025586.jpg	obj	old	  1	1.046	hit	old	P2	P14	NB	F	 21
 15	107	  2	23399212.jpg	obj	new	  1	1.327	cr	new	na	na	na	na	  0
 15	108	  2	Michelle_Obama.jpg	face	old	  1	0.772	hit	old	P1	P23	B	F	 18
 15	109	  2	22883797.jpg	obj	old	  1	1.323	hit	old	P2	P23	B	F	 18
 15	110	  2	23205220.jpg	obj	old	  1	0.833	hit	old	P1	P14	NB	O	 26
 15	111	  2	Julianne_Moore{JULIA}.jpg	face	old	  1	0.917	hit	old	P2	P14	NB	O	 26
 15	112	  2	23336596.jpg	obj	new	  1	0.669	cr	new	na	na	na	na	  0
 15	113	  2	10048739.jpg	obj	old	  0	0.817	miss	new	P1	P14	B	O	 20
 15	114	  2	Steve_Martin.jpg	face	old	  1	0.745	hit	old	P2	P14	B	O	 20
 15	115	  2	Salma_Hayek.jpg	face	old	  1	0.698	hit	old	P1	P23	NB	F	 29
 15	116	  2	22862521.jpg	obj	old	  1	0.837	hit	old	P2	P23	NB	F	 29
 15	117	  2	23248144.jpg	obj	old	  0	2.040	miss	new	P1	P14	B	O	 17
 15	118	  2	Steve_Carell.jpg	face	old	  1	1.669	hit	old	P2	P14	B	O	 17
 15	119	  2	26688139.jpg	obj	new	  0	1.302	fa	old	na	na	na	na	  0
 15	120	  2	Rachel_McAdams.jpg	face	new	  1	1.392	cr	new	na	na	na	na	  0
 15	121	  2	Jane_Fonda{}.jpg	face	old	  1	0.757	hit	old	P1	P23	NB	F	 30
 15	122	  2	22906269.jpg	obj	old	  1	0.738	hit	old	P2	P23	NB	F	 30
 15	123	  2	22870801.jpg	obj	old	  1	0.765	hit	old	P1	P23	NB	O	 26
 15	124	  2	Woody_Allen.jpg	face	old	  1	0.737	hit	old	P2	P23	NB	O	 26
 15	125	  2	10048359.jpg	obj	old	  1	0.676	hit	old	P1	P23	NB	O	 22
 15	126	  2	Sharon_Stone.jpg	face	old	  1	0.935	hit	old	P2	P23	NB	O	 22
 15	127	  2	Keira_Knightley{}.jpg	face	old	  1	0.682	hit	old	P1	P23	B	F	 19
 15	128	  2	22776304.jpg	obj	old	  1	0.817	hit	old	P2	P23	B	F	 19
 15	129	  2	Kate_Winslet{KATIE}.jpg	face	new	  1	0.723	cr	new	na	na	na	na	  0
 15	130	  2	26686050.jpg	obj	new	  1	0.739	cr	new	na	na	na	na	  0
 15	131	  2	Katie_Couric.jpg	face	old	  1	0.911	hit	old	P1	P14	B	F	 19
 15	132	  2	23065867.jpg	obj	old	  1	0.813	hit	old	P2	P14	B	F	 19
 15	133	  2	23135225.jpg	obj	old	  1	0.946	hit	old	P1	P23	B	O	 28
 15	134	  2	Oprah_Winfrey{}.jpg	face	old	  1	0.967	hit	old	P2	P23	B	O	 28
 15	135	  2	22823342.jpg	obj	old	  1	0.784	hit	old	P1	P23	NB	O	 27
 15	136	  2	Howard_Stern{}.jpg	face	old	  1	1.723	hit	old	P2	P23	NB	O	 27
 15	137	  2	Prince.jpg	face	new	  1	1.296	cr	new	na	na	na	na	  0
 15	138	  2	Jane_Lynch.jpg	face	new	  0	0.898	fa	old	na	na	na	na	  0
 15	139	  2	Heather_Graham{}.jpg	face	old	  0	1.627	miss	new	P1	P14	B	F	 18
 15	140	  2	10048988.jpg	obj	old	  0	1.281	miss	new	P2	P14	B	F	 18
 15	141	  2	Anthony_Hopkins{}.jpg	face	new	  1	1.312	cr	new	na	na	na	na	  0
 15	142	  2	22824097.jpg	obj	old	  1	1.895	hit	old	P1	P14	B	O	 28
 15	143	  2	Tina_Turner{}.jpg	face	old	  1	0.810	hit	old	P2	P14	B	O	 28
 15	144	  2	Jon_Stewart{JOHN}.jpg	face	new	  1	1.138	cr	new	na	na	na	na	  0
 15	145	  2	Kirsten_Dunst{}.jpg	face	new	  1	1.096	cr	new	na	na	na	na	  0
 15	146	  2	23374348.jpg	obj	new	  1	0.777	cr	new	na	na	na	na	  0
 15	147	  2	Lindsay_Lohan{}.jpg	face	new	  1	0.987	cr	new	na	na	na	na	  0
 15	148	  2	Justin_Timberlake.jpg	face	old	  1	0.712	hit	old	P1	P14	B	F	 32
 15	149	  2	22793847.jpg	obj	old	  1	1.607	hit	old	P2	P14	B	F	 32
 15	150	  2	8022945.jpg	obj	old	  1	0.646	hit	old	P1	P14	NB	O	 22
 15	151	  2	Jim_Carrey{JIM}.jpg	face	old	  1	0.714	hit	old	P2	P14	NB	O	 22
 15	152	  2	35314128.jpg	obj	new	  1	1.337	cr	new	na	na	na	na	  0
 15	153	  2	Hugh_Jackman.jpg	face	old	  1	0.892	hit	old	P1	P14	NB	F	 25
 15	154	  2	22691176.jpg	obj	old	  1	0.900	hit	old	P2	P14	NB	F	 25
 15	155	  2	23189405.jpg	obj	old	  1	1.337	hit	old	P1	P23	NB	O	 23
 15	156	  2	Lisa_Kudrow{LISA}.jpg	face	old	  1	1.135	hit	old	P2	P23	NB	O	 23
 15	157	  2	26556196.jpg	obj	new	  1	0.845	cr	new	na	na	na	na	  0
 15	158	  2	Britney_Spears{BRITNEY}.jpg	face	new	  1	0.879	cr	new	na	na	na	na	  0
 15	159	  2	26687893.jpg	obj	new	  1	0.752	cr	new	na	na	na	na	  0
 15	160	  2	10048914.jpg	obj	old	  1	0.770	hit	old	P1	P23	B	O	 20
 15	161	  2	David_Bowie.jpg	face	old	  1	0.953	hit	old	P2	P23	B	O	 20
 15	162	  2	Roseanne_Barr{}.jpg	face	new	  1	0.860	cr	new	na	na	na	na	  0
 15	163	  2	23656000.jpg	obj	new	  1	0.884	cr	new	na	na	na	na	  0
 15	164	  2	Hugh_Grant{}.jpg	face	new	  1	0.956	cr	new	na	na	na	na	  0
 15	165	  2	Al_Sharpton{AL}.jpg	face	new	  1	0.871	cr	new	na	na	na	na	  0
 15	166	  2	Miley_Cyrus.jpg	face	new	  1	1.373	cr	new	na	na	na	na	  0
 15	167	  2	22646980.jpg	obj	old	  0	1.264	miss	new	P1	P23	NB	O	 24
 15	168	  2	50_Cent.jpg	face	old	  1	0.700	hit	old	P2	P23	NB	O	 24
 15	169	  2	8246026.jpg	obj	old	  1	0.862	hit	old	P1	P23	B	O	 17
 15	170	  2	Anne_Hathaway.jpg	face	old	  1	1.066	hit	old	P2	P23	B	O	 17
 15	171	  2	Annette_Bening{}.jpg	face	old	  1	0.753	hit	old	P1	P14	NB	F	 30
 15	172	  2	23248624.jpg	obj	old	  1	1.130	hit	old	P2	P14	NB	F	 30
 15	173	  2	Will_Smith{WILL}.jpg	face	new	  1	0.766	cr	new	na	na	na	na	  0
 15	174	  2	23312920.jpg	obj	new	  1	0.846	cr	new	na	na	na	na	  0
 15	175	  2	23279320.jpg	obj	new	  1	1.066	cr	new	na	na	na	na	  0
 15	176	  2	Scarlett_Johansson_{}.jpg	face	old	  1	1.224	hit	old	P1	P23	B	F	 32
 15	177	  2	22531325.jpg	obj	old	  1	0.683	hit	old	P2	P23	B	F	 32
 15	178	  2	23313580.jpg	obj	new	  1	0.838	cr	new	na	na	na	na	  0
 15	179	  2	22533900.jpg	obj	old	  1	0.860	hit	old	P1	P14	NB	O	 27
 15	180	  2	Michelle_Williams.jpg	face	old	  1	0.734	hit	old	P2	P14	NB	O	 27
 15	181	  2	Harrison_Ford{}.jpg	face	old	  1	0.686	hit	old	P1	P23	NB	F	 25
 15	182	  2	16248081.jpg	obj	old	  0	0.843	miss	new	P2	P23	NB	F	 25
 15	183	  2	Bruce_Willis{BRUCE}.jpg	face	old	  1	1.029	hit	old	P1	P23	NB	F	 21
 15	184	  2	23186849.jpg	obj	old	  1	0.636	hit	old	P2	P23	NB	F	 21
 15	185	  2	Steven_Spielberg.jpg	face	old	  1	0.933	hit	old	P1	P23	NB	F	 31
 15	186	  2	23259376.jpg	obj	old	  1	0.812	hit	old	P2	P23	NB	F	 31
 15	187	  2	23610604.jpg	obj	new	  1	0.964	cr	new	na	na	na	na	  0
 15	188	  2	Robert_De_Niro.jpg	face	new	  1	1.194	cr	new	na	na	na	na	  0
 15	189	  2	Ashton_Kutcher{}.jpg	face	new	  1	0.842	cr	new	na	na	na	na	  0
 15	190	  2	Gwen_Stefani{GWEN}.jpg	face	old	  1	0.850	hit	old	P1	P14	NB	F	 31
 15	191	  2	9815302.jpg	obj	old	  1	0.733	hit	old	P2	P14	NB	F	 31
 15	192	  2	26556585.jpg	obj	new	  1	0.780	cr	new	na	na	na	na	  0
 15	193	  3	Elvis_Presley{}.jpg	face	new	  1	1.365	cr	new	na	na	na	na	  0
 15	194	  3	34936990.jpg	obj	new	  1	0.804	cr	new	na	na	na	na	  0
 15	195	  3	26687659.jpg	obj	new	  1	0.720	cr	new	na	na	na	na	  0
 15	196	  3	Owen_Wilson{}.jpg	face	new	  1	1.482	cr	new	na	na	na	na	  0
 15	197	  3	Helen_Hunt{}.jpg	face	old	  1	0.732	hit	old	P1	P14	B	F	 36
 15	198	  3	23181605.jpg	obj	old	  1	0.659	hit	old	P2	P14	B	F	 36
 15	199	  3	23274736.jpg	obj	new	  1	0.738	cr	new	na	na	na	na	  0
 15	200	  3	Alanis_Morissette.jpg	face	new	  1	1.087	cr	new	na	na	na	na	  0
 15	201	  3	Eddie_Murphy.jpg	face	new	  0	1.260	fa	old	na	na	na	na	  0
 15	202	  3	Michael_Jordan.jpg	face	old	  1	0.586	hit	old	P1	P23	NB	F	 38
 15	203	  3	8023744.jpg	obj	old	  1	0.701	hit	old	P2	P23	NB	F	 38
 15	204	  3	26556027.jpg	obj	new	  0	0.955	fa	old	na	na	na	na	  0
 15	205	  3	23274964.jpg	obj	new	  1	0.910	cr	new	na	na	na	na	  0
 15	206	  3	23192692.jpg	obj	old	  1	0.703	hit	old	P1	P14	B	O	 43
 15	207	  3	Jamie_Foxx.jpg	face	old	  1	1.109	hit	old	P2	P14	B	O	 43
 15	208	  3	Marilyn_Monroe{}.jpg	face	new	  1	0.882	cr	new	na	na	na	na	  0
 15	209	  3	26685100.jpg	obj	new	  1	0.840	cr	new	na	na	na	na	  0
 15	210	  3	8023948.jpg	obj	old	  1	0.760	hit	old	P1	P23	NB	O	 46
 15	211	  3	Amy_Winehouse.jpg	face	old	  1	0.712	hit	old	P2	P23	NB	O	 46
 15	212	  3	Madonna{}.jpg	face	old	  1	0.620	hit	old	P1	P23	B	F	 40
 15	213	  3	22707340.jpg	obj	old	  1	0.741	hit	old	P2	P23	B	F	 40
 15	214	  3	Nicole_Kidman{}.jpg	face	old	  1	1.129	hit	old	P1	P14	NB	F	 38
 15	215	  3	10049137.jpg	obj	old	  1	2.951	hit	old	P2	P14	NB	F	 38
 15	216	  3	Jack_Nicholson{JACK}.jpg	face	new	  0	1.536	fa	old	na	na	na	na	  0
 15	217	  3	16248090.jpg	obj	old	  1	0.856	hit	old	P1	P23	NB	O	 42
 15	218	  3	Martin_Luther_King_JR{}.jpg	face	old	  1	0.760	hit	old	P2	P23	NB	O	 42
 15	219	  3	22721872.jpg	obj	old	  1	1.033	hit	old	P1	P23	B	O	 44
 15	220	  3	Stephen_Colbert.jpg	face	old	  1	0.825	hit	old	P2	P23	B	O	 44
 15	221	  3	Celine_Dion.jpg	face	new	  1	0.844	cr	new	na	na	na	na	  0
 15	222	  3	Bill_Gates.jpg	face	new	  1	0.800	cr	new	na	na	na	na	  0
 15	223	  3	8028637.jpg	obj	old	  1	0.750	hit	old	P1	P14	NB	O	 42
 15	224	  3	Jerry_Seinfeld.jpg	face	old	  1	0.741	hit	old	P2	P14	NB	O	 42
 15	225	  3	Sarah_Jessica_Parker.jpg	face	new	  1	1.318	cr	new	na	na	na	na	  0
 15	226	  3	23595028.jpg	obj	new	  1	0.938	cr	new	na	na	na	na	  0
 15	227	  3	22900113.jpg	obj	old	  1	0.922	hit	old	P1	P23	B	O	 48
 15	228	  3	Russell_Crowe.jpg	face	old	  1	2.163	hit	old	P2	P23	B	O	 48
 15	229	  3	23650084.jpg	obj	new	  1	1.012	cr	new	na	na	na	na	  0
 15	230	  3	Jessica_Simpson{}.jpg	face	old	  1	2.647	hit	old	P1	P23	NB	F	 45
 15	231	  3	23247244.jpg	obj	old	  1	0.872	hit	old	P2	P23	NB	F	 45
 15	232	  3	8048744.jpg	obj	old	  1	0.749	hit	old	P1	P14	B	O	 47
 15	233	  3	Clint_Eastwood.jpg	face	old	  1	0.803	hit	old	P2	P14	B	O	 47
 15	234	  3	23317456.jpg	obj	new	  1	0.893	cr	new	na	na	na	na	  0
 15	235	  3	30892642.jpg	obj	new	  1	0.766	cr	new	na	na	na	na	  0
 15	236	  3	9816282.jpg	obj	old	  0	0.737	miss	new	P1	P14	NB	O	 34
 15	237	  3	Samuel_L_Jackson{SAM}.jpg	face	old	  1	1.023	hit	old	P2	P14	NB	O	 34
 15	238	  3	Jay_Z.jpg	face	new	  1	1.584	cr	new	na	na	na	na	  0
 15	239	  3	22786420.jpg	obj	old	  1	1.030	hit	old	P1	P14	NB	O	 37
 15	240	  3	Alicia_Keys.jpg	face	old	  1	1.434	hit	old	P2	P14	NB	O	 37
 15	241	  3	23272516.jpg	obj	new	  1	0.795	cr	new	na	na	na	na	  0
 15	242	  3	Jennifer_Lopez{JENNIFER}.jpg	face	new	  1	0.920	cr	new	na	na	na	na	  0
 15	243	  3	23480584.jpg	obj	new	  1	0.912	cr	new	na	na	na	na	  0
 15	244	  3	23382208.jpg	obj	new	  1	0.638	cr	new	na	na	na	na	  0
 15	245	  3	16252079.jpg	obj	old	  1	0.761	hit	old	P1	P14	B	O	 44
 15	246	  3	Brad_Pitt{BRAD}.jpg	face	old	  1	0.682	hit	old	P2	P14	B	O	 44
 15	247	  3	23510968.jpg	obj	new	  1	0.821	cr	new	na	na	na	na	  0
 15	248	  3	Tina_Fey.jpg	face	old	  1	0.871	hit	old	P1	P23	B	F	 36
 15	249	  3	22857661.jpg	obj	old	  1	0.978	hit	old	P2	P23	B	F	 36
 15	250	  3	Sarah_Silverman.jpg	face	new	  1	1.330	cr	new	na	na	na	na	  0
 15	251	  3	Courteney_Cox{COURTENEY}.jpg	face	old	  1	1.835	hit	old	P1	P23	NB	F	 35
 15	252	  3	22516680.jpg	obj	old	  1	0.845	hit	old	P2	P23	NB	F	 35
 15	253	  3	9815265.jpg	obj	old	  1	0.848	hit	old	P1	P14	B	O	 41
 15	254	  3	John_Travolta{JOHN}.jpg	face	old	  1	1.419	hit	old	P2	P14	B	O	 41
 15	255	  3	Elton_John.jpg	face	old	  0	0.905	miss	new	P1	P23	NB	F	 33
 15	256	  3	8257486.jpg	obj	old	  0	0.881	miss	new	P2	P23	NB	F	 33
 15	257	  3	Sting{}.jpg	face	new	  1	1.030	cr	new	na	na	na	na	  0
 15	258	  3	Tiger_Woods.jpg	face	old	  1	0.784	hit	old	P1	P14	NB	F	 45
 15	259	  3	22873417.jpg	obj	old	  1	0.806	hit	old	P2	P14	NB	F	 45
 15	260	  3	Colin_Farrell{COLIN}.jpg	face	old	  1	1.300	hit	old	P1	P14	NB	F	 33
 15	261	  3	22529255.jpg	obj	old	  1	1.014	hit	old	P2	P14	NB	F	 33
 15	262	  3	8028422.jpg	obj	old	  1	1.722	hit	old	P1	P23	B	O	 43
 15	263	  3	Christina_Aguilera.jpg	face	old	  1	0.712	hit	old	P2	P23	B	O	 43
 15	264	  3	Penelope_Cruz.jpg	face	new	  1	1.075	cr	new	na	na	na	na	  0
 15	265	  3	22660468.jpg	obj	old	  1	0.866	hit	old	P1	P14	B	O	 48
 15	266	  3	Catherine_Zeta_Jones{}.jpg	face	old	  1	0.903	hit	old	P2	P14	B	O	 48
 15	267	  3	22533057.jpg	obj	old	  1	0.658	hit	old	P1	P23	B	O	 41
 15	268	  3	Mike_Myers{MICHAEL}.jpg	face	old	  1	2.166	hit	old	P2	P23	B	O	 41
 15	269	  3	Billy_Crystal{BILL}.jpg	face	new	  1	0.843	cr	new	na	na	na	na	  0
 15	270	  3	23144165.jpg	obj	old	  1	0.995	hit	old	P1	P14	NB	O	 46
 15	271	  3	Johnny_Depp{JOHN}.jpg	face	old	  1	1.610	hit	old	P2	P14	NB	O	 46
 15	272	  3	23550232.jpg	obj	new	  1	0.972	cr	new	na	na	na	na	  0
 15	273	  3	Orlando_Bloom{}.jpg	face	old	  1	0.962	hit	old	P1	P14	NB	F	 35
 15	274	  3	22758196.jpg	obj	old	  1	1.029	hit	old	P2	P14	NB	F	 35
 15	275	  3	Martha_Stewart{JOHN}.jpg	face	new	  1	1.097	cr	new	na	na	na	na	  0
 15	276	  3	22514370.jpg	obj	old	  1	0.805	hit	old	P1	P23	B	O	 47
 15	277	  3	Johnny_Cash.jpg	face	old	  1	1.579	hit	old	P2	P23	B	O	 47
 15	278	  3	Ellen_DeGeneres.jpg	face	old	  1	0.822	hit	old	P1	P23	B	F	 39
 15	279	  3	22600924.jpg	obj	old	  1	1.712	hit	old	P2	P23	B	F	 39
 15	280	  3	Eminem{}.jpg	face	old	  1	1.055	hit	old	P1	P14	B	F	 39
 15	281	  3	22860265.jpg	obj	old	  1	0.758	hit	old	P2	P14	B	F	 39
