SubjectNumber	Trial	Block	Item	ItemType	ItemOldNew	Accuracy	RT	SDT	ProbeResp	PrimeType	PairType	BoundaryType	StimOrder	EncPos
 11	  1	  1	26687714.jpg	obj	new	  1	1.519	cr	new	na	na	na	na	  0
 11	  2	  1	26687893.jpg	obj	new	  1	0.837	cr	new	na	na	na	na	  0
 11	  3	  1	James_Franco.jpg	face	new	  1	0.839	cr	new	na	na	na	na	  0
 11	  4	  1	16248090.jpg	obj	old	  1	0.953	hit	old	P1	P23	NB	O	  7
 11	  5	  1	Sharon_Stone.jpg	face	old	  1	0.823	hit	old	P2	P23	NB	O	  7
 11	  6	  1	23192692.jpg	obj	old	  1	0.724	hit	old	P1	P14	B	O	 13
 11	  7	  1	Lady_Gaga.jpg	face	old	  1	0.685	hit	old	P2	P14	B	O	 13
 11	  8	  1	Snoop_Dogg{}.jpg	face	old	  1	0.573	hit	old	P1	P23	NB	F	  1
 11	  9	  1	16248081.jpg	obj	old	  1	0.765	hit	old	P2	P23	NB	F	  1
 11	 10	  1	Colin_Farrell{COLIN}.jpg	face	old	  1	0.804	hit	old	P1	P14	NB	F	  1
 11	 11	  1	22597420.jpg	obj	old	  1	0.696	hit	old	P2	P14	NB	F	  1
 11	 12	  1	26687606.jpg	obj	new	  1	0.776	cr	new	na	na	na	na	  0
 11	 13	  1	26687659.jpg	obj	new	  1	0.764	cr	new	na	na	na	na	  0
 11	 14	  1	8022722.jpg	obj	old	  1	0.913	hit	old	P1	P23	B	O	 13
 11	 15	  1	Sarah_Palin.jpg	face	old	  1	1.151	hit	old	P2	P23	B	O	 13
 11	 16	  1	10048359.jpg	obj	old	  1	0.945	hit	old	P1	P23	NB	O	 14
 11	 17	  1	Susan_Sarandon{}.jpg	face	old	  1	1.083	hit	old	P2	P23	NB	O	 14
 11	 18	  1	8028637.jpg	obj	old	  1	0.661	hit	old	P1	P14	NB	O	 14
 11	 19	  1	Nicolas_Cage{}.jpg	face	old	  1	0.654	hit	old	P2	P14	NB	O	 14
 11	 20	  1	22597024.jpg	obj	old	  1	0.788	hit	old	P1	P14	B	O	  6
 11	 21	  1	Steve_Martin.jpg	face	old	  1	0.694	hit	old	P2	P14	B	O	  6
 11	 22	  1	23279320.jpg	obj	new	  1	0.736	cr	new	na	na	na	na	  0
 11	 23	  1	22786420.jpg	obj	old	  1	1.182	hit	old	P1	P14	NB	O	 15
 11	 24	  1	Michelle_Williams.jpg	face	old	  1	0.793	hit	old	P2	P14	NB	O	 15
 11	 25	  1	22860145.jpg	obj	old	  1	0.965	hit	old	P1	P14	NB	O	  2
